# ICOMP=11: Draine 2003 astrosilicate               
#  0.1000 = grain radius (micron)
#   20.00 = grain temperature (K)
#     837 = number of wavelengths
#  wave(um)      eps_1-1    eps_2      Re(n)-1     Im(n)
2.755200E+00  1.8023E+00 1.2314E-01  6.7440E-01 3.6770E-02
2.479680E+00  1.8144E+00 1.1947E-01  6.7800E-01 3.5600E-02
2.423930E+00  1.8175E+00 1.1880E-01  6.7890E-01 3.5380E-02
2.254255E+00  1.8235E+00 1.1664E-01  6.8070E-01 3.4700E-02
2.199858E+00  1.8249E+00 1.1593E-01  6.8110E-01 3.4480E-02
2.121924E+00  1.8280E+00 1.1491E-01  6.8200E-01 3.4160E-02
2.066400E+00  1.8297E+00 1.1424E-01  6.8250E-01 3.3950E-02
1.907446E+00  1.8331E+00 1.1222E-01  6.8350E-01 3.3330E-02
1.771200E+00  1.8365E+00 1.1057E-01  6.8450E-01 3.2820E-02
1.650040E+00  1.8385E+00 1.0940E-01  6.8510E-01 3.2460E-02
1.549800E+00  1.8402E+00 1.0849E-01  6.8560E-01 3.2180E-02
1.458635E+00  1.8402E+00 1.0751E-01  6.8560E-01 3.1890E-02
1.377600E+00  1.8416E+00 1.0669E-01  6.8600E-01 3.1640E-02
1.305095E+00  1.8413E+00 1.0587E-01  6.8590E-01 3.1400E-02
1.249965E+00  1.8413E+00 1.0530E-01  6.8590E-01 3.1230E-02
1.239840E+00  1.8420E+00 1.0521E-01  6.8610E-01 3.1200E-02
1.127127E+00  1.8426E+00 1.0458E-01  6.8630E-01 3.1010E-02
9.998710E-01  1.8427E+00 1.0377E-01  6.8630E-01 3.0770E-02
8.997388E-01  1.8423E+00 1.0320E-01  6.8620E-01 3.0600E-02
7.998968E-01  1.8427E+00 1.0253E-01  6.8630E-01 3.0400E-02
7.000791E-01  1.8461E+00 1.0178E-01  6.8730E-01 3.0160E-02
6.563473E-01  1.8478E+00 1.0147E-01  6.8780E-01 3.0060E-02
5.500621E-01  1.8566E+00 1.0095E-01  6.9040E-01 2.9860E-02
4.860212E-01  1.8688E+00 1.0073E-01  6.9400E-01 2.9730E-02
4.399716E-01  1.8813E+00 1.0064E-01  6.9770E-01 2.9640E-02
4.339657E-01  1.8833E+00 1.0061E-01  6.9830E-01 2.9620E-02
3.999484E-01  1.8987E+00 1.0060E-01  7.0280E-01 2.9540E-02
3.814892E-01  1.9089E+00 1.0051E-01  7.0580E-01 2.9460E-02
3.649809E-01  1.9202E+00 1.0043E-01  7.0910E-01 2.9380E-02
3.440177E-01  1.9383E+00 1.0040E-01  7.1440E-01 2.9280E-02
3.262737E-01  1.9575E+00 1.0031E-01  7.2000E-01 2.9160E-02
3.099600E-01  1.9786E+00 1.0032E-01  7.2610E-01 2.9060E-02
2.917271E-01  2.0097E+00 1.0022E-01  7.3510E-01 2.8880E-02
2.850207E-01  2.0240E+00 1.0021E-01  7.3920E-01 2.8810E-02
2.739978E-01  2.0498E+00 1.0022E-01  7.4660E-01 2.8690E-02
2.583000E-01  2.0961E+00 1.0010E-01  7.5980E-01 2.8440E-02
2.500181E-01  2.1271E+00 9.9997E-02  7.6860E-01 2.8270E-02
2.400000E-01  2.1733E+00 9.7774E-02  7.8160E-01 2.7440E-02
2.384308E-01  2.1812E+00 9.7610E-02  7.8380E-01 2.7360E-02
2.339321E-01  2.2084E+00 9.7595E-02  7.9140E-01 2.7240E-02
2.299833E-01  2.2342E+00 9.8275E-02  7.9860E-01 2.7320E-02
2.254255E-01  2.2681E+00 9.9982E-02  8.0800E-01 2.7650E-02
2.214000E-01  2.3032E+00 1.0361E-01  8.1770E-01 2.8500E-02
2.190143E-01  2.3254E+00 1.0691E-01  8.2380E-01 2.9310E-02
2.175158E-01  2.3392E+00 1.0940E-01  8.2760E-01 2.9930E-02
2.137655E-01  2.3783E+00 1.1739E-01  8.3830E-01 3.1930E-02
2.100000E-01  2.4195E+00 1.2810E-01  8.4950E-01 3.4630E-02
2.000065E-01  2.5496E+00 1.7421E-01  8.8460E-01 4.6220E-02
1.899847E-01  2.7054E+00 2.5721E-01  9.2610E-01 6.6770E-02
1.800000E-01  2.9006E+00 3.9400E-01  9.7750E-01 9.9620E-02
1.700041E-01  3.1328E+00 6.4065E-01  1.0390E+00 1.5710E-01
1.653120E-01  3.2417E+00 8.1767E-01  1.0690E+00 1.9760E-01
1.600000E-01  3.3465E+00 1.0929E+00  1.1010E+00 2.6010E-01
1.549800E-01  3.3810E+00 1.4280E+00  1.1200E+00 3.3680E-01
1.490013E-01  3.2464E+00 1.8935E+00  1.1090E+00 4.4890E-01
1.458635E-01  3.0803E+00 2.1003E+00  1.0820E+00 5.0440E-01
1.441674E-01  2.9630E+00 2.1824E+00  1.0600E+00 5.2970E-01
1.425104E-01  2.8487E+00 2.2338E+00  1.0370E+00 5.4830E-01
1.408909E-01  2.7537E+00 2.2627E+00  1.0170E+00 5.6090E-01
1.389955E-01  2.6628E+00 2.2912E+00  9.9790E-01 5.7340E-01
1.362461E-01  2.5468E+00 2.3339E+00  9.7390E-01 5.9120E-01
1.333161E-01  2.4337E+00 2.3822E+00  9.5100E-01 6.1050E-01
1.305095E-01  2.3316E+00 2.4300E+00  9.3070E-01 6.2930E-01
